Subject,LOCATION,Country,FREQUENCY,TIME,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
"Short-term interest rates, Per cent per annum",DEU,Germany,Q,2011-Q3,PC,Percentage,0,Units,,,1.562067,,
"Short-term interest rates, Per cent per annum",DEU,Germany,Q,2011-Q4,PC,Percentage,0,Units,,,1.495567,,
"Short-term interest rates, Per cent per annum",DEU,Germany,Q,2012-Q1,PC,Percentage,0,Units,,,1.043,,
"Short-term interest rates, Per cent per annum",DEU,Germany,Q,2012-Q2,PC,Percentage,0,Units,,,0.6960334,,
"Short-term interest rates, Per cent per annum",DEU,Germany,Q,2012-Q3,PC,Percentage,0,Units,,,0.3585667,,
"Short-term interest rates, Per cent per annum",DEU,Germany,Q,2012-Q4,PC,Percentage,0,Units,,,0.1951333,,
"Short-term interest rates, Per cent per annum",DEU,Germany,Q,2013-Q1,PC,Percentage,0,Units,,,0.2114667,,
"Short-term interest rates, Per cent per annum",DEU,Germany,Q,2013-Q2,PC,Percentage,0,Units,,,0.2068,,
"Short-term interest rates, Per cent per annum",DEU,Germany,Q,2013-Q3,PC,Percentage,0,Units,,,0.2235,,
"Short-term interest rates, Per cent per annum",DEU,Germany,Q,2013-Q4,PC,Percentage,0,Units,,,0.2409,,
"Short-term interest rates, Per cent per annum",DEU,Germany,Q,2014-Q1,PC,Percentage,0,Units,,,0.2951333,,
"Short-term interest rates, Per cent per annum",DEU,Germany,Q,2014-Q2,PC,Percentage,0,Units,,,0.2985667,,
"Short-term interest rates, Per cent per annum",DEU,Germany,Q,2014-Q3,PC,Percentage,0,Units,,,0.1645667,,
"Short-term interest rates, Per cent per annum",DEU,Germany,Q,2014-Q4,PC,Percentage,0,Units,,,0.08146667,,
"Short-term interest rates, Per cent per annum",DEU,Germany,Q,2015-Q1,PC,Percentage,0,Units,,,0.04603333,,
"Short-term interest rates, Per cent per annum",DEU,Germany,Q,2015-Q2,PC,Percentage,0,Units,,,-0.006533334,,
"Short-term interest rates, Per cent per annum",DEU,Germany,Q,2015-Q3,PC,Percentage,0,Units,,,-0.0278,,
"Short-term interest rates, Per cent per annum",DEU,Germany,Q,2015-Q4,PC,Percentage,0,Units,,,-0.08916666,,
"Short-term interest rates, Per cent per annum",DEU,Germany,Q,2016-Q1,PC,Percentage,0,Units,,,-0.1860667,,
"Short-term interest rates, Per cent per annum",DEU,Germany,Q,2016-Q2,PC,Percentage,0,Units,,,-0.2581,,
"Short-term interest rates, Per cent per annum",DEU,Germany,Q,2016-Q3,PC,Percentage,0,Units,,,-0.2981,,
"Short-term interest rates, Per cent per annum",DEU,Germany,Q,2016-Q4,PC,Percentage,0,Units,,,-0.3125,,
"Short-term interest rates, Per cent per annum",DEU,Germany,Q,2017-Q1,PC,Percentage,0,Units,,,-0.3278,,
"Short-term interest rates, Per cent per annum",DEU,Germany,Q,2017-Q2,PC,Percentage,0,Units,,,-0.3299667,,
"Short-term interest rates, Per cent per annum",DEU,Germany,Q,2017-Q3,PC,Percentage,0,Units,,,-0.3296333,,
"Short-term interest rates, Per cent per annum",DEU,Germany,Q,2017-Q4,PC,Percentage,0,Units,,,-0.3288,,
"Short-term interest rates, Per cent per annum",DEU,Germany,Q,2018-Q1,PC,Percentage,0,Units,,,-0.3283,,
"Short-term interest rates, Per cent per annum",DEU,Germany,Q,2018-Q2,PC,Percentage,0,Units,,,-0.3252333,,
"Short-term interest rates, Per cent per annum",DEU,Germany,Q,2018-Q3,PC,Percentage,0,Units,,,-0.3195,,
"Short-term interest rates, Per cent per annum",DEU,Germany,Q,2018-Q4,PC,Percentage,0,Units,,,-0.3153333,,
"Short-term interest rates, Per cent per annum",DEU,Germany,Q,2019-Q1,PC,Percentage,0,Units,,,-0.3085333,,
"Short-term interest rates, Per cent per annum",DEU,Germany,Q,2019-Q2,PC,Percentage,0,Units,,,-0.3171,,
"Short-term interest rates, Per cent per annum",DEU,Germany,Q,2019-Q3,PC,Percentage,0,Units,,,-0.3967333,,
"Short-term interest rates, Per cent per annum",DEU,Germany,Q,2019-Q4,PC,Percentage,0,Units,,,-0.4029667,,
"Short-term interest rates, Per cent per annum",DEU,Germany,Q,2020-Q1,PC,Percentage,0,Units,,,-0.4055,,
"Short-term interest rates, Per cent per annum",DEU,Germany,Q,2020-Q2,PC,Percentage,0,Units,,,-0.3006667,,
"Short-term interest rates, Per cent per annum",DEU,Germany,Q,2020-Q3,PC,Percentage,0,Units,,,-0.4717333,,
"Short-term interest rates, Per cent per annum",DEU,Germany,Q,2020-Q4,PC,Percentage,0,Units,,,-0.5227,,
"Short-term interest rates, Per cent per annum",DEU,Germany,Q,2021-Q1,PC,Percentage,0,Units,,,-0.5424666,,
"Short-term interest rates, Per cent per annum",DEU,Germany,Q,2021-Q2,PC,Percentage,0,Units,,,-0.5404,,
"Short-term interest rates, Per cent per annum",DEU,Germany,Q,2021-Q3,PC,Percentage,0,Units,,,-0.5458,,
"Short-term interest rates, Per cent per annum",DEU,Germany,Q,2021-Q4,PC,Percentage,0,Units,,,-0.5664,,
"Short-term interest rates, Per cent per annum",DEU,Germany,Q,2022-Q1,PC,Percentage,0,Units,,,-0.529,,
"Short-term interest rates, Per cent per annum",DEU,Germany,Q,2022-Q2,PC,Percentage,0,Units,,,-0.3576,,
"Short-term interest rates, Per cent per annum",DEU,Germany,Q,2022-Q3,PC,Percentage,0,Units,,,0.4807333,,
"Short-term interest rates, Per cent per annum",DEU,Germany,Q,2022-Q4,PC,Percentage,0,Units,,,1.772133,,
"Short-term interest rates, Per cent per annum",DEU,Germany,Q,2023-Q1,PC,Percentage,0,Units,,,2.631933,,
"Short-term interest rates, Per cent per annum",DEU,Germany,Q,2023-Q2,PC,Percentage,0,Units,,,3.356433,,
"Short-term interest rates, Per cent per annum",DEU,Germany,Q,2023-Q3,PC,Percentage,0,Units,,,3.777367,,
"Short-term interest rates, Per cent per annum",DEU,Germany,Q,2023-Q4,PC,Percentage,0,Units,,,3.956667,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,1994-Q2,PC,Percentage,0,Units,,,45.66374,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,1994-Q3,PC,Percentage,0,Units,,,23.46901,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,1994-Q4,PC,Percentage,0,Units,,,18.91549,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,1995-Q1,PC,Percentage,0,Units,,,18.11684,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,1995-Q2,PC,Percentage,0,Units,,,16.46729,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,1995-Q3,PC,Percentage,0,Units,,,15.32102,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,1995-Q4,PC,Percentage,0,Units,,,15.71143,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,1996-Q1,PC,Percentage,0,Units,,,14.22553,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,1996-Q2,PC,Percentage,0,Units,,,14.21426,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,1996-Q3,PC,Percentage,0,Units,,,13.57264,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,1996-Q4,PC,Percentage,0,Units,,,13.11385,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,1997-Q1,PC,Percentage,0,Units,,,11.87371,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,1997-Q2,PC,Percentage,0,Units,,,10.91704,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,1997-Q3,PC,Percentage,0,Units,,,11.35479,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,1997-Q4,PC,Percentage,0,Units,,,17.3896,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,1998-Q1,PC,Percentage,0,Units,,,16.806,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,1998-Q2,PC,Percentage,0,Units,,,13.14866,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,1998-Q3,PC,Percentage,0,Units,,,13.51055,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,1998-Q4,PC,Percentage,0,Units,,,12.19677,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,1999-Q1,PC,Percentage,0,Units,,,10.80155,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,1999-Q2,PC,Percentage,0,Units,,,10.03423,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,1999-Q3,PC,Percentage,0,Units,,,10.05742,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,1999-Q4,PC,Percentage,0,Units,,,10.35948,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,2000-Q1,PC,Percentage,0,Units,,,8.914449,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,2000-Q2,PC,Percentage,0,Units,,,8.532404,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,2000-Q3,PC,Percentage,0,Units,,,7.929986,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,2000-Q4,PC,Percentage,0,Units,,,6.161753,B,Break
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,2001-Q1,PC,Percentage,0,Units,,,4.745033,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,2001-Q2,PC,Percentage,0,Units,,,4.590766,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,2001-Q3,PC,Percentage,0,Units,,,4.267833,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,2001-Q4,PC,Percentage,0,Units,,,3.4435,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,2002-Q1,PC,Percentage,0,Units,,,3.362233,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,2002-Q2,PC,Percentage,0,Units,,,3.446,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,2002-Q3,PC,Percentage,0,Units,,,3.357333,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,2002-Q4,PC,Percentage,0,Units,,,3.1088,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,2003-Q1,PC,Percentage,0,Units,,,2.6831,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,2003-Q2,PC,Percentage,0,Units,,,2.3619,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,2003-Q3,PC,Percentage,0,Units,,,2.139233,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,2003-Q4,PC,Percentage,0,Units,,,2.149633,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,2004-Q1,PC,Percentage,0,Units,,,2.062933,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,2004-Q2,PC,Percentage,0,Units,,,2.082467,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,2004-Q3,PC,Percentage,0,Units,,,2.1163,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,2004-Q4,PC,Percentage,0,Units,,,2.1636,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,2005-Q1,PC,Percentage,0,Units,,,2.1403,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,2005-Q2,PC,Percentage,0,Units,,,2.1246,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,2005-Q3,PC,Percentage,0,Units,,,2.130333,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,2005-Q4,PC,Percentage,0,Units,,,2.343467,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,2006-Q1,PC,Percentage,0,Units,,,2.611567,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,2006-Q2,PC,Percentage,0,Units,,,2.8895,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,2006-Q3,PC,Percentage,0,Units,,,3.221367,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,2006-Q4,PC,Percentage,0,Units,,,3.594467,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,2007-Q1,PC,Percentage,0,Units,,,3.820333,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,2007-Q2,PC,Percentage,0,Units,,,4.064833,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,2007-Q3,PC,Percentage,0,Units,,,4.5005,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,2007-Q4,PC,Percentage,0,Units,,,4.724767,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,2008-Q1,PC,Percentage,0,Units,,,4.48,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,2008-Q2,PC,Percentage,0,Units,,,4.860466,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,2008-Q3,PC,Percentage,0,Units,,,4.9818,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,2008-Q4,PC,Percentage,0,Units,,,4.214667,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,2009-Q1,PC,Percentage,0,Units,,,2.0117,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,2009-Q2,PC,Percentage,0,Units,,,1.310633,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,2009-Q3,PC,Percentage,0,Units,,,0.8692,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,2009-Q4,PC,Percentage,0,Units,,,0.7219,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,2010-Q1,PC,Percentage,0,Units,,,0.6621333,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,2010-Q2,PC,Percentage,0,Units,,,0.6862667,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,2010-Q3,PC,Percentage,0,Units,,,0.8749334,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,2010-Q4,PC,Percentage,0,Units,,,1.020467,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,2011-Q1,PC,Percentage,0,Units,,,1.093133,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,2011-Q2,PC,Percentage,0,Units,,,1.411633,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,2011-Q3,PC,Percentage,0,Units,,,1.562067,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,2011-Q4,PC,Percentage,0,Units,,,1.495567,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,2012-Q1,PC,Percentage,0,Units,,,1.043,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,2012-Q2,PC,Percentage,0,Units,,,0.6960334,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,2012-Q3,PC,Percentage,0,Units,,,0.3585667,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,2012-Q4,PC,Percentage,0,Units,,,0.1951333,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,2013-Q1,PC,Percentage,0,Units,,,0.2114667,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,2013-Q2,PC,Percentage,0,Units,,,0.2068,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,2013-Q3,PC,Percentage,0,Units,,,0.2235,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,2013-Q4,PC,Percentage,0,Units,,,0.2409,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,2014-Q1,PC,Percentage,0,Units,,,0.2951333,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,2014-Q2,PC,Percentage,0,Units,,,0.2985667,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,2014-Q3,PC,Percentage,0,Units,,,0.1645667,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,2014-Q4,PC,Percentage,0,Units,,,0.08146667,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,2015-Q1,PC,Percentage,0,Units,,,0.04603333,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,2015-Q2,PC,Percentage,0,Units,,,-0.006533334,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,2015-Q3,PC,Percentage,0,Units,,,-0.0278,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,2015-Q4,PC,Percentage,0,Units,,,-0.08916666,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,2016-Q1,PC,Percentage,0,Units,,,-0.1860667,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,2016-Q2,PC,Percentage,0,Units,,,-0.2581,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,2016-Q3,PC,Percentage,0,Units,,,-0.2981,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,2016-Q4,PC,Percentage,0,Units,,,-0.3125,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,2017-Q1,PC,Percentage,0,Units,,,-0.3278,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,2017-Q2,PC,Percentage,0,Units,,,-0.3299667,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,2017-Q3,PC,Percentage,0,Units,,,-0.3296333,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,2017-Q4,PC,Percentage,0,Units,,,-0.3288,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,2018-Q1,PC,Percentage,0,Units,,,-0.3283,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,2018-Q2,PC,Percentage,0,Units,,,-0.3252333,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,2018-Q3,PC,Percentage,0,Units,,,-0.3195,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,2018-Q4,PC,Percentage,0,Units,,,-0.3153333,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,2019-Q1,PC,Percentage,0,Units,,,-0.3085333,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,2019-Q2,PC,Percentage,0,Units,,,-0.3171,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,2019-Q3,PC,Percentage,0,Units,,,-0.3967333,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,2019-Q4,PC,Percentage,0,Units,,,-0.4029667,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,2020-Q1,PC,Percentage,0,Units,,,-0.4055,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,2020-Q2,PC,Percentage,0,Units,,,-0.3006667,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,2020-Q3,PC,Percentage,0,Units,,,-0.4717333,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,2020-Q4,PC,Percentage,0,Units,,,-0.5227,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,2021-Q1,PC,Percentage,0,Units,,,-0.5424666,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,2021-Q2,PC,Percentage,0,Units,,,-0.5404,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,2021-Q3,PC,Percentage,0,Units,,,-0.5458,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,2021-Q4,PC,Percentage,0,Units,,,-0.5664,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,2022-Q1,PC,Percentage,0,Units,,,-0.529,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,2022-Q2,PC,Percentage,0,Units,,,-0.3576,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,2022-Q3,PC,Percentage,0,Units,,,0.4807333,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,2022-Q4,PC,Percentage,0,Units,,,1.772133,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,2023-Q1,PC,Percentage,0,Units,,,2.631933,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,2023-Q2,PC,Percentage,0,Units,,,3.356433,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,2023-Q3,PC,Percentage,0,Units,,,3.777367,,
"Short-term interest rates, Per cent per annum",GRC,Greece,Q,2023-Q4,PC,Percentage,0,Units,,,3.956667,,
"Short-term interest rates, Per cent per annum",HUN,Hungary,Q,1991-Q1,PC,Percentage,0,Units,,,34.46667,,
"Short-term interest rates, Per cent per annum",HUN,Hungary,Q,1991-Q2,PC,Percentage,0,Units,,,34.83333,,
"Short-term interest rates, Per cent per annum",HUN,Hungary,Q,1991-Q3,PC,Percentage,0,Units,,,35.13334,,
"Short-term interest rates, Per cent per annum",HUN,Hungary,Q,1991-Q4,PC,Percentage,0,Units,,,33.5,,
"Short-term interest rates, Per cent per annum",HUN,Hungary,Q,1992-Q1,PC,Percentage,0,Units,,,30.63333,,
"Short-term interest rates, Per cent per annum",HUN,Hungary,Q,1992-Q2,PC,Percentage,0,Units,,,26.63333,,
"Short-term interest rates, Per cent per annum",HUN,Hungary,Q,1992-Q3,PC,Percentage,0,Units,,,18.26667,,
"Short-term interest rates, Per cent per annum",HUN,Hungary,Q,1992-Q4,PC,Percentage,0,Units,,,15.36667,,
"Short-term interest rates, Per cent per annum",HUN,Hungary,Q,1993-Q1,PC,Percentage,0,Units,,,14.3,,
"Short-term interest rates, Per cent per annum",HUN,Hungary,Q,1993-Q2,PC,Percentage,0,Units,,,11.76667,,
"Short-term interest rates, Per cent per annum",HUN,Hungary,Q,1993-Q3,PC,Percentage,0,Units,,,18.5,,
"Short-term interest rates, Per cent per annum",HUN,Hungary,Q,1993-Q4,PC,Percentage,0,Units,,,24.3,,
"Short-term interest rates, Per cent per annum",HUN,Hungary,Q,1994-Q1,PC,Percentage,0,Units,,,23.46667,,
"Short-term interest rates, Per cent per annum",HUN,Hungary,Q,1994-Q2,PC,Percentage,0,Units,,,24.46667,,
"Short-term interest rates, Per cent per annum",HUN,Hungary,Q,1994-Q3,PC,Percentage,0,Units,,,29.5,,
"Short-term interest rates, Per cent per annum",HUN,Hungary,Q,1994-Q4,PC,Percentage,0,Units,,,30.3,,
"Short-term interest rates, Per cent per annum",HUN,Hungary,Q,1995-Q1,PC,Percentage,0,Units,,,32.36666,,
"Short-term interest rates, Per cent per annum",HUN,Hungary,Q,1995-Q2,PC,Percentage,0,Units,,,33.36666,,
"Short-term interest rates, Per cent per annum",HUN,Hungary,Q,1995-Q3,PC,Percentage,0,Units,,,32.36666,,
"Short-term interest rates, Per cent per annum",HUN,Hungary,Q,1995-Q4,PC,Percentage,0,Units,,,30.06667,,
"Short-term interest rates, Per cent per annum",HUN,Hungary,Q,1996-Q1,PC,Percentage,0,Units,,,26.36667,,
"Short-term interest rates, Per cent per annum",HUN,Hungary,Q,1996-Q2,PC,Percentage,0,Units,,,24.06667,,
"Short-term interest rates, Per cent per annum",HUN,Hungary,Q,1996-Q3,PC,Percentage,0,Units,,,23.26667,,
